name,final
airplanes_image_0689.jpg,0
airplanes_image_0717.jpg,0
airplanes_image_0721.jpg,0
airplanes_image_0754.jpg,1
airplanes_image_0766.jpg,0
airplanes_image_0074.jpg,0
airplanes_image_0084.jpg,0
airplanes_image_0111.jpg,0
airplanes_image_0149.jpg,0
airplanes_image_0150.jpg,0
airplanes_image_0170.jpg,0
airplanes_image_0191.jpg,0
airplanes_image_0201.jpg,1
airplanes_image_0204.jpg,1
airplanes_image_0259.jpg,0
airplanes_image_0269.jpg,0
airplanes_image_0281.jpg,0
airplanes_image_0289.jpg,0
airplanes_image_0327.jpg,0
airplanes_image_0386.jpg,0
airplanes_image_0500.jpg,0
airplanes_image_0529.jpg,1
airplanes_image_0550.jpg,1
airplanes_image_0605.jpg,0
airplanes_image_0675.jpg,0
airplanes_image_0699.jpg,0
airplanes_image_0732.jpg,0
airplanes_image_0786.jpg,0
airplanes_image_0029.jpg,0
airplanes_image_0034.jpg,1
airplanes_image_0042.jpg,0
airplanes_image_0121.jpg,0
airplanes_image_0139.jpg,0
airplanes_image_0174.jpg,0
airplanes_image_0202.jpg,1
airplanes_image_0208.jpg,0
airplanes_image_0252.jpg,1
airplanes_image_0253.jpg,0
airplanes_image_0260.jpg,0
airplanes_image_0298.jpg,0
airplanes_image_0302.jpg,0
airplanes_image_0320.jpg,0
airplanes_image_0332.jpg,0
airplanes_image_0359.jpg,0
airplanes_image_0383.jpg,0
airplanes_image_0393.jpg,0
airplanes_image_0419.jpg,0
airplanes_image_0431.jpg,0
airplanes_image_0490.jpg,0
airplanes_image_0499.jpg,0
airplanes_image_0534.jpg,0
airplanes_image_0548.jpg,0
airplanes_image_0554.jpg,0
airplanes_image_0566.jpg,0
airplanes_image_0579.jpg,0
airplanes_image_0657.jpg,0
airplanes_image_0658.jpg,0
airplanes_image_0666.jpg,0
airplanes_image_0671.jpg,0
airplanes_image_0039.jpg,0
airplanes_image_0040.jpg,0
airplanes_image_0062.jpg,1
airplanes_image_0122.jpg,0
airplanes_image_0135.jpg,1
airplanes_image_0138.jpg,0
airplanes_image_0147.jpg,0
airplanes_image_0178.jpg,0
airplanes_image_0203.jpg,0
airplanes_image_0232.jpg,1
airplanes_image_0251.jpg,0
airplanes_image_0262.jpg,0
airplanes_image_0264.jpg,0
airplanes_image_0287.jpg,0
airplanes_image_0395.jpg,0
airplanes_image_0416.jpg,0
airplanes_image_0455.jpg,0
airplanes_image_0469.jpg,0
airplanes_image_0470.jpg,0
airplanes_image_0512.jpg,1
airplanes_image_0516.jpg,0
airplanes_image_0575.jpg,0
airplanes_image_0594.jpg,0
airplanes_image_0652.jpg,0
airplanes_image_0674.jpg,0
airplanes_image_0678.jpg,0
airplanes_image_0683.jpg,0
airplanes_image_0712.jpg,0
airplanes_image_0071.jpg,0
airplanes_image_0076.jpg,0
airplanes_image_0092.jpg,0
airplanes_image_0120.jpg,1
airplanes_image_0166.jpg,0
airplanes_image_0206.jpg,1
airplanes_image_0207.jpg,0
airplanes_image_0285.jpg,0
airplanes_image_0387.jpg,0
airplanes_image_0400.jpg,0
airplanes_image_0439.jpg,1
airplanes_image_0468.jpg,1
airplanes_image_0507.jpg,0
airplanes_image_0522.jpg,0
airplanes_image_0552.jpg,0
airplanes_image_0680.jpg,0
airplanes_image_0702.jpg,0
airplanes_image_0735.jpg,1
airplanes_image_0751.jpg,0
airplanes_image_0011.jpg,1
airplanes_image_0036.jpg,0
airplanes_image_0119.jpg,0
airplanes_image_0190.jpg,0
airplanes_image_0231.jpg,0
airplanes_image_0278.jpg,1
airplanes_image_0283.jpg,0
airplanes_image_0329.jpg,0
airplanes_image_0427.jpg,1
airplanes_image_0487.jpg,0
airplanes_image_0541.jpg,1
airplanes_image_0601.jpg,0
airplanes_image_0607.jpg,0
airplanes_image_0622.jpg,0
airplanes_image_0667.jpg,0
airplanes_image_0670.jpg,0
airplanes_image_0739.jpg,1
airplanes_image_0749.jpg,0
airplanes_image_0767.jpg,1
airplanes_image_0789.jpg,0
airplanes_image_0011,0
airplanes_image_0014,0
airplanes_image_0036,0
airplanes_image_0077,1
airplanes_image_0111,0
airplanes_image_0119,0
airplanes_image_0190,1
airplanes_image_0231,0
airplanes_image_0278,1
airplanes_image_0283,0
airplanes_image_0329,1
airplanes_image_0354,0
airplanes_image_0383,0
airplanes_image_0427,1
airplanes_image_0487,1
airplanes_image_0499,1
airplanes_image_0541,1
airplanes_image_0600,0
airplanes_image_0601,0
airplanes_image_0607,0
airplanes_image_0622,0
airplanes_image_0667,0
airplanes_image_0670,0
airplanes_image_0739,1
airplanes_image_0749,0
airplanes_image_0767,1
airplanes_image_0789,0
airplanes_image_0794,0
airplanes_image_0015.jpg,1
airplanes_image_0087.jpg,0
airplanes_image_0098.jpg,1
airplanes_image_0132.jpg,0
airplanes_image_0137.jpg,0
airplanes_image_0144.jpg,1
airplanes_image_0188.jpg,0
airplanes_image_0192.jpg,0
airplanes_image_0222.jpg,0
airplanes_image_0223.jpg,0
airplanes_image_0301.jpg,0
airplanes_image_0333.jpg,0
airplanes_image_0396.jpg,0
airplanes_image_0405.jpg,0
airplanes_image_0415.jpg,0
airplanes_image_0488.jpg,0
airplanes_image_0505.jpg,1
airplanes_image_0713.jpg,0
airplanes_image_0746.jpg,1
airplanes_image_0764.jpg,1
airplanes_image_0003.jpg,0
airplanes_image_0049.jpg,0
airplanes_image_0066.jpg,0
airplanes_image_0068.jpg,1
airplanes_image_0073.jpg,0
airplanes_image_0096.jpg,0
airplanes_image_0112.jpg,0
airplanes_image_0115.jpg,0
airplanes_image_0175.jpg,0
airplanes_image_0214.jpg,1
airplanes_image_0236.jpg,1
airplanes_image_0241.jpg,1
airplanes_image_0279.jpg,0
airplanes_image_0308.jpg,0
airplanes_image_0357.jpg,0
airplanes_image_0375.jpg,0
airplanes_image_0477.jpg,0
airplanes_image_0485.jpg,0
airplanes_image_0514.jpg,0
airplanes_image_0563.jpg,0
airplanes_image_0564.jpg,0
airplanes_image_0584.jpg,0
airplanes_image_0616.jpg,0
airplanes_image_0618.jpg,1
airplanes_image_0635.jpg,0
airplanes_image_0639.jpg,0
airplanes_image_0660.jpg,0
airplanes_image_0692.jpg,0
airplanes_image_0753.jpg,1
airplanes_image_0755.jpg,1
airplanes_image_0002.jpg,0
airplanes_image_0013.jpg,1
airplanes_image_0028.jpg,1
airplanes_image_0030.jpg,1
airplanes_image_0032.jpg,1
airplanes_image_0047.jpg,1
airplanes_image_0221.jpg,1
airplanes_image_0230.jpg,0
airplanes_image_0315.jpg,1
airplanes_image_0331.jpg,0
airplanes_image_0377.jpg,0
airplanes_image_0380.jpg,0
airplanes_image_0385.jpg,0
airplanes_image_0411.jpg,0
airplanes_image_0577.jpg,0
airplanes_image_0613.jpg,0
airplanes_image_0621.jpg,0
airplanes_image_0626.jpg,0
airplanes_image_0653.jpg,0
airplanes_image_0685.jpg,0
airplanes_image_0701.jpg,0
airplanes_image_0718.jpg,1
airplanes_image_0738.jpg,1
airplanes_image_0747.jpg,0
airplanes_image_0795.jpg,0
airplanes_image_0023.jpg,0
airplanes_image_0035.jpg,1
airplanes_image_0055.jpg,1
airplanes_image_0060.jpg,0
airplanes_image_0089.jpg,0
airplanes_image_0168.jpg,1
airplanes_image_0212.jpg,0
airplanes_image_0242.jpg,1
airplanes_image_0294.jpg,0
airplanes_image_0319.jpg,1
airplanes_image_0336.jpg,1
airplanes_image_0345.jpg,1
airplanes_image_0370.jpg,1
airplanes_image_0407.jpg,0
airplanes_image_0421.jpg,1
airplanes_image_0454.jpg,1
airplanes_image_0458.jpg,1
airplanes_image_0462.jpg,1
airplanes_image_0481.jpg,1
airplanes_image_0484.jpg,0
airplanes_image_0517.jpg,1
airplanes_image_0526.jpg,1
airplanes_image_0535.jpg,1
airplanes_image_0625.jpg,1
airplanes_image_0679.jpg,0
airplanes_image_0730.jpg,1
airplanes_image_0778.jpg,1
airplanes_image_0784.jpg,1
airplanes_image_0065.jpg,0
airplanes_image_0099.jpg,1
airplanes_image_0131.jpg,1
airplanes_image_0154.jpg,1
airplanes_image_0180.jpg,1
airplanes_image_0310.jpg,0
airplanes_image_0321.jpg,0
airplanes_image_0340.jpg,0
airplanes_image_0347.jpg,0
airplanes_image_0351.jpg,0
airplanes_image_0501.jpg,0
airplanes_image_0556.jpg,0
airplanes_image_0645.jpg,0
airplanes_image_0691.jpg,1
airplanes_image_0700.jpg,0
airplanes_image_0724.jpg,1
airplanes_image_0757.jpg,1
airplanes_image_0762.jpg,0
airplanes_image_0780.jpg,1
airplanes_image_0781.jpg,1
airplanes_image_0782.jpg,1
airplanes_image_0091.jpg,0
airplanes_image_0093.jpg,1
airplanes_image_0193.jpg,0
airplanes_image_0237.jpg,1
airplanes_image_0267.jpg,0
airplanes_image_0309.jpg,0
airplanes_image_0322.jpg,0
airplanes_image_0424.jpg,1
airplanes_image_0478.jpg,0
airplanes_image_0511.jpg,0
airplanes_image_0527.jpg,1
airplanes_image_0557.jpg,1
airplanes_image_0591.jpg,0
airplanes_image_0614.jpg,0
airplanes_image_0659.jpg,0
airplanes_image_0046.jpg,0
airplanes_image_0080.jpg,0
airplanes_image_0082.jpg,0
airplanes_image_0086.jpg,0
airplanes_image_0103.jpg,0
airplanes_image_0104.jpg,0
airplanes_image_0117.jpg,0
airplanes_image_0155.jpg,0
airplanes_image_0163.jpg,0
airplanes_image_0171.jpg,0
airplanes_image_0198.jpg,0
airplanes_image_0217.jpg,0
airplanes_image_0228.jpg,0
airplanes_image_0297.jpg,0
airplanes_image_0303.jpg,0
airplanes_image_0356.jpg,0
airplanes_image_0371.jpg,0
airplanes_image_0413.jpg,0
airplanes_image_0414.jpg,1
airplanes_image_0429.jpg,0
airplanes_image_0440.jpg,0
airplanes_image_0496.jpg,1
airplanes_image_0513.jpg,0
airplanes_image_0559.jpg,0
airplanes_image_0588.jpg,0
airplanes_image_0638.jpg,0
airplanes_image_0681.jpg,0
airplanes_image_0695.jpg,0
airplanes_image_0709.jpg,0
airplanes_image_0710.jpg,0
airplanes_image_0796.jpg,0
airplanes_image_0799.jpg,0
airplanes_image_0016.jpg,1
airplanes_image_0123.jpg,0
airplanes_image_0134.jpg,1
airplanes_image_0158.jpg,1
airplanes_image_0211.jpg,0
airplanes_image_0225.jpg,0
airplanes_image_0286.jpg,0
airplanes_image_0295.jpg,0
airplanes_image_0326.jpg,1
airplanes_image_0349.jpg,0
airplanes_image_0350.jpg,0
airplanes_image_0353.jpg,1
airplanes_image_0358.jpg,1
airplanes_image_0360.jpg,1
airplanes_image_0361.jpg,1
airplanes_image_0381.jpg,0
airplanes_image_0442.jpg,1
airplanes_image_0467.jpg,1
airplanes_image_0472.jpg,1
airplanes_image_0532.jpg,1
airplanes_image_0547.jpg,1
airplanes_image_0562.jpg,0
airplanes_image_0608.jpg,0
airplanes_image_0672.jpg,0
airplanes_image_0676.jpg,0
airplanes_image_0705.jpg,0
airplanes_image_0748.jpg,0
airplanes_image_0772.jpg,1
airplanes_image_0051.jpg,0
airplanes_image_0070.jpg,0
airplanes_image_0072.jpg,0
airplanes_image_0101.jpg,0
airplanes_image_0124.jpg,0
airplanes_image_0176.jpg,0
airplanes_image_0184.jpg,0
airplanes_image_0218.jpg,0
airplanes_image_0219.jpg,0
airplanes_image_0247.jpg,0
airplanes_image_0254.jpg,1
airplanes_image_0265.jpg,0
airplanes_image_0266.jpg,0
airplanes_image_0406.jpg,0
airplanes_image_0446.jpg,0
airplanes_image_0476.jpg,0
airplanes_image_0491.jpg,0
airplanes_image_0551.jpg,0
airplanes_image_0553.jpg,0
airplanes_image_0558.jpg,0
airplanes_image_0578.jpg,0
airplanes_image_0647.jpg,0
airplanes_image_0687.jpg,0
airplanes_image_0716.jpg,0
airplanes_image_0719.jpg,0
airplanes_image_0720.jpg,0
airplanes_image_0742.jpg,0
airplanes_image_0759.jpg,0
airplanes_image_0770.jpg,0
airplanes_image_0797.jpg,0
airplanes_image_0053.jpg,1
airplanes_image_0195.jpg,0
airplanes_image_0234.jpg,1
airplanes_image_0397.jpg,1
airplanes_image_0449.jpg,0
airplanes_image_0502.jpg,0
airplanes_image_0542.jpg,1
airplanes_image_0620.jpg,0
airplanes_image_0651.jpg,1
airplanes_image_0677.jpg,0
airplanes_image_0743.jpg,1
airplanes_image_0760.jpg,1
airplanes_image_0038.jpg,0
airplanes_image_0090.jpg,0
airplanes_image_0094.jpg,1
airplanes_image_0097.jpg,1
airplanes_image_0153.jpg,1
airplanes_image_0183.jpg,1
airplanes_image_0199.jpg,0
airplanes_image_0226.jpg,1
airplanes_image_0277.jpg,1
airplanes_image_0366.jpg,1
airplanes_image_0391.jpg,0
airplanes_image_0453.jpg,1
airplanes_image_0494.jpg,0
airplanes_image_0523.jpg,0
airplanes_image_0606.jpg,0
airplanes_image_0787.jpg,0
airplanes_image_0792.jpg,0
airplanes_image_0050.jpg,1
airplanes_image_0108.jpg,1
airplanes_image_0128.jpg,1
airplanes_image_0152.jpg,1
airplanes_image_0169.jpg,1
airplanes_image_0239.jpg,1
airplanes_image_0304.jpg,0
airplanes_image_0337.jpg,1
airplanes_image_0363.jpg,1
airplanes_image_0410.jpg,1
airplanes_image_0448.jpg,0
airplanes_image_0457.jpg,0
airplanes_image_0486.jpg,0
airplanes_image_0495.jpg,0
airplanes_image_0508.jpg,0
airplanes_image_0543.jpg,0
airplanes_image_0561.jpg,0
airplanes_image_0570.jpg,0
airplanes_image_0580.jpg,0
airplanes_image_0585.jpg,0
airplanes_image_0597.jpg,0
airplanes_image_0610.jpg,0
airplanes_image_0624.jpg,1
airplanes_image_0693.jpg,1
airplanes_image_0729.jpg,1
airplanes_image_0745.jpg,1
airplanes_image_0750.jpg,0
airplanes_image_0752.jpg,0
airplanes_image_0776.jpg,1
airplanes_image_0004.jpg,1
airplanes_image_0025.jpg,0
airplanes_image_0061.jpg,0
airplanes_image_0106.jpg,1
airplanes_image_0133.jpg,0
airplanes_image_0233.jpg,0
airplanes_image_0272.jpg,0
airplanes_image_0275.jpg,1
airplanes_image_0330.jpg,0
airplanes_image_0418.jpg,1
airplanes_image_0474.jpg,1
airplanes_image_0492.jpg,0
airplanes_image_0504.jpg,1
airplanes_image_0661.jpg,0
airplanes_image_0737.jpg,0
airplanes_image_0763.jpg,1
airplanes_image_0017.jpg,0
airplanes_image_0019.jpg,0
airplanes_image_0043.jpg,0
airplanes_image_0059.jpg,0
airplanes_image_0064.jpg,1
airplanes_image_0075.jpg,0
airplanes_image_0078.jpg,0
airplanes_image_0095.jpg,0
airplanes_image_0140.jpg,0
airplanes_image_0164.jpg,0
airplanes_image_0186.jpg,0
airplanes_image_0213.jpg,0
airplanes_image_0240.jpg,0
airplanes_image_0261.jpg,0
airplanes_image_0300.jpg,0
airplanes_image_0348.jpg,0
airplanes_image_0373.jpg,0
airplanes_image_0389.jpg,0
airplanes_image_0394.jpg,0
airplanes_image_0436.jpg,0
airplanes_image_0437.jpg,0
airplanes_image_0509.jpg,0
airplanes_image_0611.jpg,0
airplanes_image_0612.jpg,0
airplanes_image_0648.jpg,0
airplanes_image_0788.jpg,0
airplanes_image_0793.jpg,0
airplanes_image_0800.jpg,0
airplanes_image_0194.jpg,0
airplanes_image_0216.jpg,0
airplanes_image_0227.jpg,1
airplanes_image_0423.jpg,0
airplanes_image_0451.jpg,0
airplanes_image_0465.jpg,1
airplanes_image_0599.jpg,0
airplanes_image_0650.jpg,0
airplanes_image_0697.jpg,0
airplanes_image_0704.jpg,0
airplanes_image_0715.jpg,1
airplanes_image_0722.jpg,0
airplanes_image_0033.jpg,0
airplanes_image_0057.jpg,1
airplanes_image_0200.jpg,1
airplanes_image_0408.jpg,1
airplanes_image_0560.jpg,1
airplanes_image_0631.jpg,0
airplanes_image_0079.jpg,1
airplanes_image_0280.jpg,0
airplanes_image_0288.jpg,1
airplanes_image_0402.jpg,0
airplanes_image_0464.jpg,1
airplanes_image_0528.jpg,1
airplanes_image_0609.jpg,0
airplanes_image_0634.jpg,0
airplanes_image_0744.jpg,1
airplanes_image_0012.jpg,0
airplanes_image_0020.jpg,1
airplanes_image_0026.jpg,1
airplanes_image_0048.jpg,1
airplanes_image_0054.jpg,1
airplanes_image_0161.jpg,1
airplanes_image_0255.jpg,1
airplanes_image_0258.jpg,1
airplanes_image_0274.jpg,0
airplanes_image_0276.jpg,1
airplanes_image_0317.jpg,1
airplanes_image_0324.jpg,1
airplanes_image_0342.jpg,1
airplanes_image_0364.jpg,1
airplanes_image_0379.jpg,0
airplanes_image_0398.jpg,1
airplanes_image_0403.jpg,1
airplanes_image_0422.jpg,1
airplanes_image_0479.jpg,1
airplanes_image_0515.jpg,1
airplanes_image_0574.jpg,0
airplanes_image_0598.jpg,0
airplanes_image_0603.jpg,0
airplanes_image_0741.jpg,1
airplanes_image_0758.jpg,1
airplanes_image_0771.jpg,1
airplanes_image_0126.jpg,0
airplanes_image_0167.jpg,0
airplanes_image_0246.jpg,0
airplanes_image_0284.jpg,0
airplanes_image_0323.jpg,0
airplanes_image_0355.jpg,0
airplanes_image_0473.jpg,0
airplanes_image_0498.jpg,0
airplanes_image_0623.jpg,0
airplanes_image_0630.jpg,0
airplanes_image_0642.jpg,0
airplanes_image_0663.jpg,0
airplanes_image_0727.jpg,0
airplanes_image_0756.jpg,0
airplanes_image_0088.jpg,0
airplanes_image_0145.jpg,0
airplanes_image_0159.jpg,0
airplanes_image_0179.jpg,0
airplanes_image_0181.jpg,0
airplanes_image_0257.jpg,0
airplanes_image_0299.jpg,0
airplanes_image_0312.jpg,0
airplanes_image_0334.jpg,0
airplanes_image_0341.jpg,0
airplanes_image_0382.jpg,0
airplanes_image_0388.jpg,0
airplanes_image_0441.jpg,0
airplanes_image_0538.jpg,0
airplanes_image_0544.jpg,0
airplanes_image_0568.jpg,0
airplanes_image_0590.jpg,0
airplanes_image_0690.jpg,0
airplanes_image_0707.jpg,0
airplanes_image_0007.jpg,1
airplanes_image_0027.jpg,1
airplanes_image_0045.jpg,1
airplanes_image_0151.jpg,1
airplanes_image_0210.jpg,1
airplanes_image_0238.jpg,1
airplanes_image_0243.jpg,1
airplanes_image_0293.jpg,0
airplanes_image_0313.jpg,1
airplanes_image_0374.jpg,1
airplanes_image_0390.jpg,0
airplanes_image_0445.jpg,1
airplanes_image_0480.jpg,1
airplanes_image_0482.jpg,1
airplanes_image_0533.jpg,1
airplanes_image_0536.jpg,1
airplanes_image_0592.jpg,0
airplanes_image_0628.jpg,0
airplanes_image_0644.jpg,0
airplanes_image_0733.jpg,1
airplanes_image_0172.jpg,0
airplanes_image_0235.jpg,1
airplanes_image_0248.jpg,0
airplanes_image_0250.jpg,0
airplanes_image_0273.jpg,0
airplanes_image_0282.jpg,1
airplanes_image_0339.jpg,1
airplanes_image_0369.jpg,1
airplanes_image_0426.jpg,0
airplanes_image_0435.jpg,1
airplanes_image_0443.jpg,1
airplanes_image_0444.jpg,1
airplanes_image_0519.jpg,0
airplanes_image_0525.jpg,1
airplanes_image_0549.jpg,1
airplanes_image_0572.jpg,0
airplanes_image_0629.jpg,0
airplanes_image_0632.jpg,0
airplanes_image_0641.jpg,0
airplanes_image_0665.jpg,0
airplanes_image_0703.jpg,0
airplanes_image_0063.jpg,0
airplanes_image_0130.jpg,1
airplanes_image_0314.jpg,1
airplanes_image_0338.jpg,0
airplanes_image_0362.jpg,0
airplanes_image_0384.jpg,1
airplanes_image_0460.jpg,0
airplanes_image_0475.jpg,1
airplanes_image_0545.jpg,0
airplanes_image_0555.jpg,0
airplanes_image_0602.jpg,1
airplanes_image_0617.jpg,0
airplanes_image_0714.jpg,0
airplanes_image_0725.jpg,0
airplanes_image_0773.jpg,0
airplanes_image_0001.jpg,1
airplanes_image_0058.jpg,1
airplanes_image_0107.jpg,1
airplanes_image_0110.jpg,1
airplanes_image_0113.jpg,1
airplanes_image_0165.jpg,1
airplanes_image_0187.jpg,1
airplanes_image_0220.jpg,1
airplanes_image_0292.jpg,0
airplanes_image_0346.jpg,1
airplanes_image_0376.jpg,1
airplanes_image_0420.jpg,1
airplanes_image_0537.jpg,0
airplanes_image_0546.jpg,1
airplanes_image_0576.jpg,0
airplanes_image_0643.jpg,1
airplanes_image_0654.jpg,1
airplanes_image_0024.jpg,1
airplanes_image_0044.jpg,1
airplanes_image_0052.jpg,1
airplanes_image_0083.jpg,1
airplanes_image_0125.jpg,1
airplanes_image_0143.jpg,1
airplanes_image_0156.jpg,1
airplanes_image_0157.jpg,1
airplanes_image_0185.jpg,1
airplanes_image_0196.jpg,1
airplanes_image_0205.jpg,1
airplanes_image_0307.jpg,1
airplanes_image_0409.jpg,1
airplanes_image_0438.jpg,1
airplanes_image_0539.jpg,1
airplanes_image_0565.jpg,0
airplanes_image_0728.jpg,1
airplanes_image_0761.jpg,1
airplanes_image_0775.jpg,1
airplanes_image_0244.jpg,1
airplanes_image_0018.jpg,1
airplanes_image_0021.jpg,1
airplanes_image_0022.jpg,0
airplanes_image_0118.jpg,0
airplanes_image_0142.jpg,1
airplanes_image_0173.jpg,1
airplanes_image_0189.jpg,0
airplanes_image_0209.jpg,1
airplanes_image_0224.jpg,0
airplanes_image_0229.jpg,0
airplanes_image_0256.jpg,1
airplanes_image_0325.jpg,1
airplanes_image_0506.jpg,0
airplanes_image_0615.jpg,0
airplanes_image_0682.jpg,0
airplanes_image_0686.jpg,0
airplanes_image_0734.jpg,0
airplanes_image_0765.jpg,1
airplanes_image_0768.jpg,1
airplanes_image_0790.jpg,0
airplanes_image_0008.jpg,1
airplanes_image_0102.jpg,1
airplanes_image_0116.jpg,1
airplanes_image_0215.jpg,1
airplanes_image_0245.jpg,0
airplanes_image_0392.jpg,1
airplanes_image_0399.jpg,1
airplanes_image_0434.jpg,1
airplanes_image_0497.jpg,1
airplanes_image_0573.jpg,0
airplanes_image_0637.jpg,0
airplanes_image_0655.jpg,1
airplanes_image_0694.jpg,1
airplanes_image_0696.jpg,0
airplanes_image_0711.jpg,0
airplanes_image_0740.jpg,1
airplanes_image_0777.jpg,1
airplanes_image_0296.jpg,0
airplanes_image_0367.jpg,1
airplanes_image_0378.jpg,1
airplanes_image_0404.jpg,0
airplanes_image_0425.jpg,1
airplanes_image_0428.jpg,1
airplanes_image_0430.jpg,1
airplanes_image_0447.jpg,0
airplanes_image_0452.jpg,1
airplanes_image_0510.jpg,1
airplanes_image_0531.jpg,1
airplanes_image_0571.jpg,0
airplanes_image_0589.jpg,0
airplanes_image_0673.jpg,0
airplanes_image_0731.jpg,1
airplanes_image_0005.jpg,0
airplanes_image_0031.jpg,0
airplanes_image_0067.jpg,0
airplanes_image_0114.jpg,1
airplanes_image_0129.jpg,0
airplanes_image_0162.jpg,1
airplanes_image_0177.jpg,0
airplanes_image_0268.jpg,0
airplanes_image_0316.jpg,1
airplanes_image_0318.jpg,0
airplanes_image_0417.jpg,1
airplanes_image_0461.jpg,1
airplanes_image_0489.jpg,0
airplanes_image_0493.jpg,1
airplanes_image_0518.jpg,0
airplanes_image_0521.jpg,0
airplanes_image_0540.jpg,0
airplanes_image_0567.jpg,0
airplanes_image_0604.jpg,0
airplanes_image_0649.jpg,1
airplanes_image_0684.jpg,0
airplanes_image_0698.jpg,0
airplanes_image_0723.jpg,1
